event_id,dataset,date,disp_mm,n_pairs
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-08-11,-23.491302351120822,10
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-08-17,-56.47008944180459,5
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-08-23,-38.998696604519765,6
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-08-29,10.2299830782908,3
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-09-04,18.701047944113693,6
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-09-10,16.579251286389596,3
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-09-16,14.740153867453047,6
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-09-22,-12.033044106116026,3
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-09-28,-12.433095774110033,6
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-10-04,16.38824883131335,3
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-10-10,24.960202535202992,6
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-10-16,48.41658413546561,3
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-10-22,22.40005139440962,6
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-10-28,-8.970437341877101,3
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-11-03,-32.62477480015269,6
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-11-09,-31.776557569709137,3
2020-08-28_packer_twp_carbon_county,ARIA_S1_GUNW,2020-11-15,10.316683962822381,3
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-05-14,-177.40591828671518,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-05-20,-193.29047897271766,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-05-26,-200.81243197859905,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-06-19,-35.06605892084853,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-06-25,-189.11744740243387,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-07-01,-76.2661764651501,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-07-07,-46.83918359319431,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-07-13,-1.7673331620505355,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-07-25,105.8111923877245,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-07-31,73.33010404946842,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-08-06,57.421969079382094,5
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-08-12,-22.73018824643273,5
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-08-18,-23.408244803329012,7
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-08-24,-2.9717550029940014,6
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-08-30,9.654306965609608,8
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-09-05,22.661655608175142,5
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-09-11,2.938504290306106,6
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-09-17,12.891937576792097,3
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-09-23,18.28680845420796,4
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-09-29,63.39988650482349,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-10-05,2.0198261382510116,3
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-10-11,11.362105744699758,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-10-17,-34.70378699639065,3
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-10-23,30.210102305975862,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-10-29,62.079538111368,4
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-11-04,122.4003912469987,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-11-10,48.74429069234554,5
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-11-16,59.45935457388692,4
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-11-22,31.098947479511597,5
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-11-28,11.64445249592266,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-12-04,-0.4893309240355296,3
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-12-10,-38.94707178650221,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-12-16,8.775427084763676,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-12-22,-6.518718115085549,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2022-12-28,10.855548117968352,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-01-03,32.144500095085476,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-01-09,29.525305312864134,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-01-15,34.85430629415555,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-01-21,2.207302927940276,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-01-27,6.068976756846679,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-02-02,22.956292039722918,4
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-02-08,41.010820402476774,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-02-14,6.6320727456360435,3
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-02-20,2.6400018151629308,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-02-26,-21.83930817455896,3
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-03-04,-21.51870454484034,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-03-10,9.416469156787324,4
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-03-16,57.77159883595047,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-03-22,3.3730290578486337,3
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-03-28,10.360346089387294,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-04-03,3.2204814429175515,3
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-04-09,-45.43439347443152,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-04-15,-8.250656155410459,3
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-04-21,2.425756503817572,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-04-27,32.70646557017333,3
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-05-03,30.949035755532496,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-05-09,-53.53630937990397,4
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-05-15,-90.170613116737,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-05-21,-81.92823133707832,4
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-05-27,-69.96344819844563,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-06-02,-71.1786447339526,4
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-06-08,-58.582706681023204,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-06-14,-167.93159167891528,3
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-06-20,-111.45680143767703,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-06-26,-60.49521575578489,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-07-02,-67.43555585611794,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-07-08,59.05200636065559,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-07-14,-35.29618302040244,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-07-20,-45.77073402774409,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-07-26,59.55340531114787,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-08-01,21.522986518497067,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-08-07,38.734936925347796,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-08-13,-28.317390449146096,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-08-19,6.516942778165532,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-08-25,-13.702027972695813,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-08-31,-5.965433205676451,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-09-06,-39.50153077697051,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-09-12,-45.24173416897931,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-09-18,-14.940664799627593,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-09-24,-12.140527804876756,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-09-30,18.377015787104693,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-10-06,20.92587732244851,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-10-12,35.35749005845531,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-10-18,52.87465520924913,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-10-24,19.036559770815458,2
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-10-30,-15.096382696665398,1
2023-08-16_eisenhower_parking_deck_penn_state,ARIA_S1_GUNW,2023-11-05,-40.25684081457489,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-07-14,17.77260096380165,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-07-20,0.9360260552571696,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-07-26,-3.3432505714322405,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-08-01,18.149176670419376,3
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-08-07,4.3882959102794175,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-08-13,-7.3876252336116295,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-08-19,-8.230819976941152,3
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-08-25,1.647901197707923,6
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-08-31,2.6594691847613996,5
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-09-06,-1.4018655521625598,6
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-09-12,10.959736187977885,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-09-18,-2.361997584377831,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-09-24,-7.620594768629418,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-09-30,11.23658542310216,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-10-06,4.927313365597326,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-10-12,-3.215127791235708,3
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-10-18,8.460720702781625,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-10-24,9.940399933741334,3
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-10-30,-46.823696253087796,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-11-05,-35.946120599177675,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-11-11,-30.34639205719947,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-11-17,-12.285611581181916,3
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-11-23,16.434533423239657,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-11-29,4.647641860734094,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-12-05,-4.192640566700618,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-12-11,-16.071729213602012,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-12-17,-12.970023970610363,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-12-23,0.32859053988369924,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2022-12-29,-17.654657413739038,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-01-04,-4.679769167386081,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-01-10,12.745077937073171,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-01-16,20.548935176181814,3
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-01-22,7.348976117273266,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-01-28,-1.5842162670927795,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-02-03,-19.535032469053448,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-02-09,-0.09607095958573986,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-02-15,-12.790503291201885,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-02-21,16.102577535315408,3
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-02-27,44.24876169432969,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-03-05,9.241496593625449,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-03-11,-4.9379527512674555,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-03-17,15.653389522006233,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-03-23,46.64659955089751,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-03-29,-15.241997968409695,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-04-04,6.714650131129198,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-04-10,-33.7575166232099,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-04-16,-10.345627430153618,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-04-22,-34.747218518693714,3
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-04-28,-50.432229650106486,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-05-04,-17.085509247686975,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-05-10,-6.6734925353260035,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-05-16,7.653359001093681,3
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-05-22,24.866250252273026,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-05-28,7.043231720619174,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-06-03,-20.622064631357745,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-06-09,-27.483788685161517,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-06-15,-38.01822519743503,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-06-21,-33.69726994356655,3
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-06-27,-33.17025601922119,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-07-03,-25.458472533347795,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-07-09,-30.44827491546343,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-07-15,8.916290618804124,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-07-27,-26.169597109601245,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-08-02,16.684911210805446,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-08-08,30.633095280944527,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-08-14,45.850592599519885,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-08-20,-0.7533577987848727,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-09-01,29.43152282416806,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-09-07,-7.274082908039786,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-09-13,-12.472616895719383,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-09-19,-44.05581753030889,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-09-25,3.6096364014218354,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-10-01,10.98748859482653,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-10-07,27.41007113646849,3
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-10-13,18.163476240629226,3
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-10-19,26.822055540444403,4
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-10-25,19.103508715877496,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-10-31,-13.01852839180387,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-11-06,-17.027934523817372,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-11-12,-8.888776845246998,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-11-18,-2.8204933490436837,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-11-24,-1.9344659700500433,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-11-30,-1.7058426409263017,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-12-06,-7.889756668531533,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-12-12,16.45294333014422,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-12-18,-15.585232835247567,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-12-24,-18.90916197251064,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2023-12-30,-2.5607434462604566,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2024-01-05,-9.671382687996628,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2024-01-11,12.942832937721079,2
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2024-01-17,12.086429519228641,1
2023-10-30_130_sickler_hill_rd_luzerne,ARIA_S1_GUNW,2024-01-23,1.5864782158598665,1
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2023-09-29,4.064187411676888,1
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2023-10-05,1.7830637422688707,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2023-10-11,59.71663522098958,1
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2023-10-17,43.70013098965752,3
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2023-10-23,65.27599011635614,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2023-11-04,99.65148088286851,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2023-11-10,-41.713747997559494,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2023-11-16,90.17192724513332,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2023-11-22,19.357386107389704,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2023-11-28,-35.98676381058856,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2023-12-28,44.95043149584718,1
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-01-03,30.580970293865875,1
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-01-09,14.128306005408371,3
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-01-15,1.4730805444454296,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-01-21,-3.637046192463628,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-01-27,22.457305483586374,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-02-02,3.706837150780186,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-02-08,7.256117098612101,6
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-02-14,-9.000779176604414,6
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-02-20,4.294020886681608,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-02-26,15.487766566454049,8
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-03-03,-24.417695216073007,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-03-09,0.9689048659234532,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-03-15,31.416047293333808,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-03-21,48.85771534656458,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-03-27,48.634030265555104,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-04-02,16.670568599731652,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-04-08,15.181588865444922,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-04-14,1.8875569565379955,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-04-20,-10.129810271722047,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-04-26,-5.893435712059841,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-05-02,-27.51359770821533,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-05-08,7.622416963493053,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-05-14,18.329947904104028,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-05-20,-29.67221944468603,6
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-05-26,-5.172508217079229,6
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-06-01,22.024725583950882,6
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-06-07,-1.0992393147340884,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-06-13,-8.185065564219611,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-06-19,1.6406714020061512,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-06-25,7.825870995721837,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-07-01,-1.069645232753114,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-07-07,-12.86672280399961,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-07-13,-39.72726075969925,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-07-19,-65.22755479746714,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-07-25,-20.74674098347645,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-07-31,10.443420484979056,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-08-06,-14.566368810940967,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-08-12,50.16955349506897,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-08-18,24.320193575537377,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-08-24,11.780351325537985,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-08-30,-15.388659383232302,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-09-05,10.338087513181033,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-09-11,40.87588374018688,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-09-17,42.12173642718901,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-09-23,56.82283814733921,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-09-29,31.24905716514015,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-10-05,6.261554349595059,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-10-11,-30.429683368215628,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-10-17,-55.88995861615836,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-10-23,-40.21825829969573,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-10-29,-12.976830021109224,2
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-11-04,14.215698702725508,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-11-10,72.27434298335757,4
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-11-16,51.11333776476919,8
2024-12-02_marguerite_westmoreland_county,ARIA_S1_GUNW,2024-11-22,38.52284944863076,4
